number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_mean_gap,user_attrs_mean_val_acc,user_attrs_std_val,state,mean_val_acc,mean_gap,std_val
81,0.8292999999999999,2025-11-08 14:54:22.538270,2025-11-08 14:54:27.669270,0 days 00:00:05.131000,0.5675157872259433,0.014748947927782556,320,3,52,0.009355413297261129,0.33918754460860157,1200,100,2.0115687704070275e-07,0.00027166632501550593,0.9367876766487188,2,0.03272499999999998,0.8292999999999999,0.005268775948927801,COMPLETE,0.8292999999999999,0.03272499999999998,0.005268775948927801
159,0.8291999999999999,2025-11-08 15:02:45.592408,2025-11-08 15:02:47.092407,0 days 00:00:01.499999,0.5196573626200981,0.07354092632191463,320,3,37,0.04980992810123105,0.47481119292765805,1600,85,2.4440689851161804e-07,4.186350371637862e-07,0.6370230744608798,3,0.030999999999999982,0.8291999999999999,0.00423792402008342,COMPLETE,0.8291999999999999,0.030999999999999982,0.00423792402008342
39,0.8291999999999999,2025-11-08 14:50:04.684898,2025-11-08 14:50:12.615032,0 days 00:00:07.930134,0.6519678833764785,0.011350938172709624,384,8,16,1.7314253105066768,0.7730486758669688,1800,62,0.0020268240513762604,5.7840238374644575e-08,0.5212015197443293,6,0.10637500000000003,0.8291999999999999,0.004534313619501858,COMPLETE,0.8291999999999999,0.10637500000000003,0.004534313619501858
34,0.8291000000000001,2025-11-08 14:49:37.074170,2025-11-08 14:49:40.900774,0 days 00:00:03.826604,0.5970358779420191,0.021124834083483618,512,6,39,0.0031085962612847342,0.987450234770362,1400,102,0.6305649271643945,3.8094739730077145e-05,0.6685840889489116,3,0.07085000000000001,0.8291000000000001,0.004851803788283266,COMPLETE,0.8291000000000001,0.07085000000000001,0.004851803788283266
38,0.8288,2025-11-08 14:49:59.660563,2025-11-08 14:50:03.900351,0 days 00:00:04.239788,0.7022941300684411,0.014287102745317812,512,3,49,0.003216222958136146,0.9984825992385901,1500,35,1.0925032175320863e-08,3.1734387916333767e-06,0.6755819207798801,4,0.030125000000000023,0.8288,0.0050059964043135275,COMPLETE,0.8288,0.030125000000000023,0.0050059964043135275
40,0.8286000000000001,2025-11-08 14:50:13.400812,2025-11-08 14:50:19.376542,0 days 00:00:05.975730,0.7523227855329893,0.01975667073580525,448,11,38,0.001772899885782695,0.8319875865298908,1600,115,0.010111733317918556,6.653151959997072e-07,0.6980675811270315,1,0.120875,0.8286000000000001,0.004983974317750853,COMPLETE,0.8286000000000001,0.120875,0.004983974317750853
11,0.8285,2025-11-08 14:47:38.927634,2025-11-08 14:47:44.441355,0 days 00:00:05.513721,0.5724474360456115,0.02258709352990118,192,9,55,0.001606626792172771,0.9856504541106007,900,24,3.21972053981427e-06,1.49414578394363,0.6197809453334862,4,0.069275,0.8285,0.003674234614174767,COMPLETE,0.8285,0.069275,0.003674234614174767
27,0.8285,2025-11-08 14:49:05.549833,2025-11-08 14:49:06.288111,0 days 00:00:00.738278,0.6788890268649899,0.08408768341208189,192,6,74,0.8660924771653838,0.2750572999123523,500,40,0.021202347449977565,0.14020900545653386,0.7101806790578423,6,,,,PRUNED,,,
24,0.8281000000000001,2025-11-08 14:48:49.226654,2025-11-08 14:48:52.491567,0 days 00:00:03.264913,0.7713558931517845,0.037637190769130045,384,8,90,0.010717769793668713,0.40579313447846777,1000,109,1.2961095082290368,0.001557910717478956,0.5022788912959828,4,0.06559999999999999,0.8281000000000001,0.0043058100283222015,COMPLETE,0.8281000000000001,0.06559999999999999,0.0043058100283222015
28,0.8280999999999998,2025-11-08 14:49:07.078363,2025-11-08 14:49:10.347815,0 days 00:00:03.269452,0.9504538514176929,0.03443751830772428,448,9,32,0.07629985096782996,0.5313248508513388,1100,145,9.520204830870608,0.00030591417571228507,0.7455433438344087,2,0.05140000000000002,0.8280999999999998,0.0040049968789001725,COMPLETE,0.8280999999999998,0.05140000000000002,0.0040049968789001725
20,0.8280999999999998,2025-11-08 14:48:21.574177,2025-11-08 14:48:32.559247,0 days 00:00:10.985070,0.740007851900121,0.010572597021918718,512,7,11,0.04847226567634198,0.7473941873052085,1100,111,0.17972809060619832,5.469226658041355e-05,0.6180306025282267,2,0.11012500000000006,0.8280999999999998,0.004340506882842136,COMPLETE,0.8280999999999998,0.11012500000000006,0.004340506882842136
202,0.828,2025-11-08 15:07:11.757918,2025-11-08 15:07:12.480974,0 days 00:00:00.723056,0.5102322941934395,0.1480964076884069,384,3,32,0.06425628958169642,0.7062128644254279,1700,144,9.130422352647407e-08,7.554232195286524e-08,0.5657895665444763,3,,,,PRUNED,,,
15,0.8279,2025-11-08 14:47:53.799509,2025-11-08 14:48:00.100473,0 days 00:00:06.300964,0.803214529829795,0.02574555914248431,384,11,80,0.3699359899959751,0.1014715428660321,1600,137,5.718204526246171e-08,2.84877681966798e-07,0.9492770942635396,1,0.104975,0.8279,0.005508175741568183,COMPLETE,0.8279,0.104975,0.005508175741568183
23,0.8273999999999999,2025-11-08 14:48:45.402357,2025-11-08 14:48:47.877604,0 days 00:00:02.475247,0.8296108847035482,0.09019257891155287,448,5,84,0.7875010548546677,0.8667649607994716,1100,24,0.004273561729841761,2.3333431918573073e-05,0.7514245107007865,2,0.053925,0.8273999999999999,0.006785278181474956,COMPLETE,0.8273999999999999,0.053925,0.006785278181474956
29,0.827,2025-11-08 14:49:11.150084,2025-11-08 14:49:14.022981,0 days 00:00:02.872897,0.8655571816155374,0.04779360386727407,384,8,23,0.010096454205749388,0.940224182463894,900,119,5.38673746041004e-05,4.9435567692737205e-08,0.7829422142626964,1,0.122,0.827,0.003834057902536181,COMPLETE,0.827,0.122,0.003834057902536181
21,0.8269,2025-11-08 14:48:33.435286,2025-11-08 14:48:39.902779,0 days 00:00:06.467493,0.7343526094439211,0.06910946541405667,512,8,76,0.015571741238591176,0.7968225402171291,1300,72,0.01911440516274946,0.02910814103091743,0.7473215378895154,2,0.08612500000000001,0.8269,0.004554119014694311,COMPLETE,0.8269,0.08612500000000001,0.004554119014694311
5,0.8266,2025-11-08 14:47:10.653982,2025-11-08 14:47:12.814664,0 days 00:00:02.160682,0.8534286719238086,0.043477055106943,128,3,99,1.2273800987852967,0.7712703466859457,700,125,6.143857495033091e-07,1.1212412169964432e-08,0.9077307142274171,6,0.03467500000000001,0.8266,0.0034985711369071855,COMPLETE,0.8266,0.03467500000000001,0.0034985711369071855
294,0.8266,2025-11-08 15:16:06.233930,2025-11-08 15:16:10.953930,0 days 00:00:04.720000,0.5014433133385338,0.010437129761476252,384,3,38,0.022016650213513594,0.7085719076831775,900,150,1.357069269654836e-07,3.105463877215382e-07,0.6994360944464316,3,0.020099999999999986,0.8266,0.006974238309665088,COMPLETE,0.8266,0.020099999999999986,0.006974238309665088
12,0.8265,2025-11-08 14:47:45.388980,2025-11-08 14:47:47.477318,0 days 00:00:02.088338,0.917651247794619,0.061729497575937146,128,10,43,0.3382387201936217,0.18651851039985423,1700,51,0.005032310118297565,0.000663700518115767,0.5451448850272042,3,0.07980000000000002,0.8265,0.0025099800796022508,COMPLETE,0.8265,0.07980000000000002,0.0025099800796022508
7,0.8262,2025-11-08 14:47:19.043656,2025-11-08 14:47:21.208370,0 days 00:00:02.164714,0.5157145928433671,0.06899870818520017,320,10,54,0.12329098365270515,0.3143559810763267,1700,93,7.04480806377519e-05,1.6934490731313353e-08,0.5539457134966522,5,0.08242500000000001,0.8262,0.004995998398718724,COMPLETE,0.8262,0.08242500000000001,0.004995998398718724
172,0.8261,2025-11-08 15:04:03.283918,2025-11-08 15:04:07.991925,0 days 00:00:04.708007,0.5552791753582672,0.011125291282251442,320,3,37,0.01550994000583501,0.5693364946765858,800,90,6.726395533803976e-07,2.8983183541735113e-08,0.6475464503338233,3,0.019274999999999997,0.8261,0.006545227268781432,COMPLETE,0.8261,0.019274999999999997,0.006545227268781432
9,0.8257999999999999,2025-11-08 14:47:25.030752,2025-11-08 14:47:33.681799,0 days 00:00:08.651047,0.9090073829612466,0.016573850437780164,320,11,91,0.018707420137660268,0.006952130531190703,1900,90,9.782893389157736e-08,1.1256839212661599e-06,0.7135538943131281,7,0.08425000000000002,0.8257999999999999,0.002379075450674044,COMPLETE,0.8257999999999999,0.08425000000000002,0.002379075450674044
6,0.8257,2025-11-08 14:47:13.660337,2025-11-08 14:47:18.202615,0 days 00:00:04.542278,0.8187787356776066,0.026399056774268962,128,9,40,0.0017956984225677636,0.4722149251619493,600,133,6.292756043818863e-06,8.445977074223802e-06,0.864803089169032,7,0.11965000000000003,0.8257,0.006013318551349165,COMPLETE,0.8257,0.11965000000000003,0.006013318551349165
14,0.8254000000000001,2025-11-08 14:47:51.657950,2025-11-08 14:47:52.981762,0 days 00:00:01.323812,0.9486078789766634,0.12232749481397436,256,9,84,0.16626592254031874,0.6331014572732679,1900,53,0.0005845951462609696,1.5020023705702004e-06,0.5465513839029497,7,0.05962500000000002,0.8254000000000001,0.004374928570845459,COMPLETE,0.8254000000000001,0.05962500000000002,0.004374928570845459
19,0.8240000000000001,2025-11-08 14:48:19.823166,2025-11-08 14:48:20.771621,0 days 00:00:00.948455,0.9680773870803905,0.13704849894793256,128,5,45,2.5383218374507304,0.570061170089365,2000,131,7.117017708017735e-06,3.353009007953809e-07,0.7784006312291751,5,0.051225000000000034,0.8240000000000001,0.0067749538743817105,COMPLETE,0.8240000000000001,0.051225000000000034,0.0067749538743817105
8,0.8231999999999999,2025-11-08 14:47:22.038917,2025-11-08 14:47:24.169350,0 days 00:00:02.130433,0.9040601897822085,0.11678336826028975,448,10,30,0.0020319809838424984,0.8714605901877177,800,73,4.052873758065144e-06,2.824825241715838e-07,0.9648488261712865,5,0.12265000000000001,0.8231999999999999,0.004456455991031431,COMPLETE,0.8231999999999999,0.12265000000000001,0.004456455991031431
4,0.8166,2025-11-08 14:47:08.031560,2025-11-08 14:47:09.802144,0 days 00:00:01.770584,0.6356745158869479,0.12733168701231962,192,12,18,0.006080390190296602,0.3567533266935893,1900,98,2.5529693461039728e-08,8.471746987003668e-06,0.6943386448447411,6,0.14090000000000003,0.8166,0.003891015291668721,COMPLETE,0.8166,0.14090000000000003,0.003891015291668721
